Level,Message,Timestamp
INFO,Strategy DoubleFib already registered,2025-02-02 20:28:41
INFO,Register Asset to Asset Manager:USDT.D,2025-02-02 20:28:41
INFO,Registered asset USDT.D,2025-02-02 20:28:41
INFO,Strategy FVG already registered,2025-02-02 20:28:41
INFO,Strategy OTEFourH already registered,2025-02-02 20:28:41
INFO,Strategy DoubleFib already registered,2025-02-02 20:28:41
INFO,Register Asset to Asset Manager:EURUSD,2025-02-02 20:28:41
INFO,Registered asset EURUSD,2025-02-02 20:28:41
INFO,Strategy FVG already registered,2025-02-02 20:28:41
INFO,Strategy OTEFourH already registered,2025-02-02 20:28:41
INFO,Strategy DoubleFib already registered,2025-02-02 20:28:41
INFO,Register Asset to Asset Manager:DXY,2025-02-02 20:28:41
INFO,Registered asset DXY,2025-02-02 20:28:41
INFO,Finished ConfigManager,2025-02-02 20:28:41
INFO,Time taken by run_starting_setup: 0.0213 seconds,2025-02-02 20:28:41
INFO,"b"" * Serving Flask app 'Server'\n""",2025-02-02 20:28:41
INFO,b' * Debug mode: off\n',2025-02-02 20:28:41
INFO,"[31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:80
 * Running on http://192.168.178.94:80",2025-02-02 20:28:41
INFO,[33mPress CTRL+C to quit[0m,2025-02-02 20:28:41
INFO,"127.0.0.1 - - [02/Feb/2025 20:28:42] ""%s"" %s %s",2025-02-02 20:28:42
INFO,Processing file TradingView_Alerts_Log_2025-02-02 (9).csv,2025-02-02 20:28:55
ERROR,Failed to Parse Candle Data from CSV: Expecting value: line 1 column 1 (char 0),2025-02-02 20:28:57
INFO,"34.212.75.30 - - [02/Feb/2025 20:29:00] ""%s"" %s %s",2025-02-02 20:29:00
INFO,Strategy BTCUSDT get Entry,2025-02-02 20:29:00
INFO,Time taken by handle_price_action_signal: 0.0133 seconds,2025-02-02 20:29:00
INFO,Time taken by _analyze_strategy_for_entry: 0.0032 seconds,2025-02-02 20:29:00
INFO,File moved to _archive: /Users/lauris/PycharmProjects/AutomatedTrading/incomingFiles/_archive/TradingView_Alerts_Log_2025-02-02 (9).csv,2025-02-02 20:29:22
INFO,Verarbeite Datei: TradingView_Alerts_Log_2025-02-02 (2).csv,2025-02-02 20:29:22
INFO,Succeed :TradingView_Alerts_Log_2025-02-02 (2).csv.,2025-02-02 20:29:22
INFO,Verarbeite Datei: TradingView_Alerts_Log_2025-02-02 (9).csv,2025-02-02 20:29:22
INFO,Succeed :TradingView_Alerts_Log_2025-02-02 (9).csv.,2025-02-02 20:29:23
INFO,"52.32.178.7 - - [02/Feb/2025 20:30:02] ""%s"" %s %s",2025-02-02 20:30:02
INFO,Strategy BTCUSDT get Entry,2025-02-02 20:30:02
INFO,Time taken by handle_price_action_signal: 0.0103 seconds,2025-02-02 20:30:02
INFO,Time taken by _analyze_strategy_for_entry: 9.4706 seconds,2025-02-02 20:30:12
INFO,"34.212.75.30 - - [02/Feb/2025 20:31:00] ""%s"" %s %s",2025-02-02 20:31:00
INFO,Strategy BTCUSDT get Entry,2025-02-02 20:31:00
INFO,Time taken by handle_price_action_signal: 0.0077 seconds,2025-02-02 20:31:00
INFO,Time taken by _analyze_strategy_for_entry: 17.0367 seconds,2025-02-02 20:31:17
INFO,"52.32.178.7 - - [02/Feb/2025 20:32:00] ""%s"" %s %s",2025-02-02 20:32:00
INFO,Strategy BTCUSDT get Entry,2025-02-02 20:32:00
INFO,Time taken by handle_price_action_signal: 0.0062 seconds,2025-02-02 20:32:00
INFO,TradingService initialized,2025-02-02 20:32:46
INFO,Initializing ConfigManager,2025-02-02 20:32:46
INFO,Strategy FVG registered for relation EURUSDCAPITALCOMFVGSession,2025-02-02 20:32:46
INFO,Strategy OTEFourH registered for relation DXYCAPITALCOMOTEFourH,2025-02-02 20:32:46
INFO,Strategy DoubleFib registered for relation BTCUSDTBYBITDoubleFib,2025-02-02 20:32:46
INFO,Register Asset to Asset Manager:BTCUSDT,2025-02-02 20:32:46
INFO,Registered asset BTCUSDT,2025-02-02 20:32:46
INFO,Strategy FVG already registered,2025-02-02 20:32:46
INFO,Strategy OTEFourH already registered,2025-02-02 20:32:46
INFO,Strategy DoubleFib already registered,2025-02-02 20:32:46
INFO,Register Asset to Asset Manager:USDT.D,2025-02-02 20:32:46
INFO,Registered asset USDT.D,2025-02-02 20:32:46
INFO,Strategy FVG already registered,2025-02-02 20:32:46
INFO,Strategy OTEFourH already registered,2025-02-02 20:32:46
INFO,Strategy DoubleFib already registered,2025-02-02 20:32:46
INFO,Register Asset to Asset Manager:EURUSD,2025-02-02 20:32:46
INFO,Registered asset EURUSD,2025-02-02 20:32:46
INFO,Strategy FVG already registered,2025-02-02 20:32:46
INFO,Strategy OTEFourH already registered,2025-02-02 20:32:46
INFO,Strategy DoubleFib already registered,2025-02-02 20:32:46
INFO,Register Asset to Asset Manager:DXY,2025-02-02 20:32:46
INFO,Registered asset DXY,2025-02-02 20:32:46
INFO,Finished ConfigManager,2025-02-02 20:32:46
INFO,Time taken by run_starting_setup: 0.0191 seconds,2025-02-02 20:32:46
INFO,"b"" * Serving Flask app 'Server'\n""",2025-02-02 20:32:46
INFO,b' * Debug mode: off\n',2025-02-02 20:32:46
INFO,"[31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:80
 * Running on http://192.168.178.94:80",2025-02-02 20:32:46
INFO,[33mPress CTRL+C to quit[0m,2025-02-02 20:32:46
INFO,"127.0.0.1 - - [02/Feb/2025 20:32:46] ""%s"" %s %s",2025-02-02 20:32:46
INFO,Processing file TradingView_Alerts_Log_2025-02-02 (9).csv,2025-02-02 20:32:56
ERROR,Failed to Parse Candle Data from CSV: Expecting value: line 1 column 1 (char 0),2025-02-02 20:32:56
INFO,File moved to _archive: /Users/lauris/PycharmProjects/AutomatedTrading/incomingFiles/_archive/TradingView_Alerts_Log_2025-02-02 (9).csv,2025-02-02 20:32:57
INFO,Verarbeite Datei: TradingView_Alerts_Log_2025-02-02 (2).csv,2025-02-02 20:32:57
INFO,Succeed :TradingView_Alerts_Log_2025-02-02 (2).csv.,2025-02-02 20:32:57
INFO,Verarbeite Datei: TradingView_Alerts_Log_2025-02-02 (9).csv,2025-02-02 20:32:57
INFO,Succeed :TradingView_Alerts_Log_2025-02-02 (9).csv.,2025-02-02 20:32:57
INFO,"34.212.75.30 - - [02/Feb/2025 20:33:00] ""%s"" %s %s",2025-02-02 20:33:00
INFO,Strategy BTCUSDT get Entry,2025-02-02 20:33:00
INFO,Time taken by handle_price_action_signal: 0.0057 seconds,2025-02-02 20:33:00
INFO,Time taken by _analyze_strategy_for_entry: 26.0229 seconds,2025-02-02 20:33:26
INFO,"52.32.178.7 - - [02/Feb/2025 20:34:00] ""%s"" %s %s",2025-02-02 20:34:00
INFO,Strategy BTCUSDT get Entry,2025-02-02 20:34:00
INFO,Time taken by handle_price_action_signal: 0.0078 seconds,2025-02-02 20:34:00
INFO,Time taken by _analyze_strategy_for_entry: 12.2334 seconds,2025-02-02 20:34:12
INFO,"52.32.178.7 - - [02/Feb/2025 20:35:00] ""%s"" %s %s",2025-02-02 20:35:00
INFO,Strategy BTCUSDT get Entry,2025-02-02 20:35:00
INFO,Time taken by handle_price_action_signal: 0.0095 seconds,2025-02-02 20:35:00
INFO,TradingService initialized,2025-02-02 20:35:23
INFO,Initializing ConfigManager,2025-02-02 20:35:23
INFO,Strategy FVG registered for relation EURUSDCAPITALCOMFVGSession,2025-02-02 20:35:23
INFO,Strategy OTEFourH registered for relation DXYCAPITALCOMOTEFourH,2025-02-02 20:35:23
INFO,Strategy DoubleFib registered for relation BTCUSDTBYBITDoubleFib,2025-02-02 20:35:23
INFO,Register Asset to Asset Manager:BTCUSDT,2025-02-02 20:35:23
INFO,Registered asset BTCUSDT,2025-02-02 20:35:23
INFO,Strategy FVG already registered,2025-02-02 20:35:23
INFO,Strategy OTEFourH already registered,2025-02-02 20:35:23
INFO,Strategy DoubleFib already registered,2025-02-02 20:35:23
INFO,Register Asset to Asset Manager:USDT.D,2025-02-02 20:35:23
INFO,Registered asset USDT.D,2025-02-02 20:35:23
INFO,Strategy FVG already registered,2025-02-02 20:35:23
INFO,Strategy OTEFourH already registered,2025-02-02 20:35:23
INFO,Strategy DoubleFib already registered,2025-02-02 20:35:23
INFO,Register Asset to Asset Manager:EURUSD,2025-02-02 20:35:23
INFO,Registered asset EURUSD,2025-02-02 20:35:23
INFO,Strategy FVG already registered,2025-02-02 20:35:23
INFO,Strategy OTEFourH already registered,2025-02-02 20:35:23
INFO,Strategy DoubleFib already registered,2025-02-02 20:35:23
INFO,Register Asset to Asset Manager:DXY,2025-02-02 20:35:23
INFO,Registered asset DXY,2025-02-02 20:35:23
INFO,Finished ConfigManager,2025-02-02 20:35:23
INFO,Time taken by run_starting_setup: 0.0174 seconds,2025-02-02 20:35:23
INFO,"b"" * Serving Flask app 'Server'\n""",2025-02-02 20:35:23
INFO,b' * Debug mode: off\n',2025-02-02 20:35:23
INFO,"[31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:80
 * Running on http://192.168.178.94:80",2025-02-02 20:35:23
INFO,[33mPress CTRL+C to quit[0m,2025-02-02 20:35:23
INFO,"127.0.0.1 - - [02/Feb/2025 20:35:25] ""%s"" %s %s",2025-02-02 20:35:25
INFO,Processing file TradingView_Alerts_Log_2025-02-02 (9).csv,2025-02-02 20:35:27
ERROR,Failed to Parse Candle Data from CSV: Expecting value: line 1 column 1 (char 0),2025-02-02 20:35:27
INFO,File moved to _archive: /Users/lauris/PycharmProjects/AutomatedTrading/incomingFiles/_archive/TradingView_Alerts_Log_2025-02-02 (9).csv,2025-02-02 20:35:28
INFO,Verarbeite Datei: TradingView_Alerts_Log_2025-02-02 (2).csv,2025-02-02 20:35:28
INFO,Succeed :TradingView_Alerts_Log_2025-02-02 (2).csv.,2025-02-02 20:35:28
INFO,Verarbeite Datei: TradingView_Alerts_Log_2025-02-02 (9).csv,2025-02-02 20:35:28
INFO,Succeed :TradingView_Alerts_Log_2025-02-02 (9).csv.,2025-02-02 20:35:28
INFO,"34.212.75.30 - - [02/Feb/2025 20:36:00] ""%s"" %s %s",2025-02-02 20:36:00
INFO,Strategy BTCUSDT get Entry,2025-02-02 20:36:00
INFO,Time taken by handle_price_action_signal: 0.0102 seconds,2025-02-02 20:36:00
INFO,TradingService initialized,2025-02-02 20:37:20
INFO,Initializing ConfigManager,2025-02-02 20:37:20
INFO,Strategy FVG registered for relation EURUSDCAPITALCOMFVGSession,2025-02-02 20:37:20
INFO,Strategy OTEFourH registered for relation DXYCAPITALCOMOTEFourH,2025-02-02 20:37:20
INFO,Strategy DoubleFib registered for relation BTCUSDTBYBITDoubleFib,2025-02-02 20:37:20
INFO,Register Asset to Asset Manager:BTCUSDT,2025-02-02 20:37:20
INFO,Registered asset BTCUSDT,2025-02-02 20:37:20
INFO,Strategy FVG already registered,2025-02-02 20:37:20
INFO,Strategy OTEFourH already registered,2025-02-02 20:37:20
INFO,Strategy DoubleFib already registered,2025-02-02 20:37:20
INFO,Register Asset to Asset Manager:USDT.D,2025-02-02 20:37:20
INFO,Registered asset USDT.D,2025-02-02 20:37:20
INFO,Strategy FVG already registered,2025-02-02 20:37:20
INFO,Strategy OTEFourH already registered,2025-02-02 20:37:20
INFO,Strategy DoubleFib already registered,2025-02-02 20:37:20
INFO,Register Asset to Asset Manager:EURUSD,2025-02-02 20:37:20
INFO,Registered asset EURUSD,2025-02-02 20:37:20
INFO,Strategy FVG already registered,2025-02-02 20:37:20
INFO,Strategy OTEFourH already registered,2025-02-02 20:37:20
INFO,Strategy DoubleFib already registered,2025-02-02 20:37:20
INFO,Register Asset to Asset Manager:DXY,2025-02-02 20:37:20
INFO,Registered asset DXY,2025-02-02 20:37:20
INFO,Finished ConfigManager,2025-02-02 20:37:20
INFO,Time taken by run_starting_setup: 0.0212 seconds,2025-02-02 20:37:20
INFO,"b"" * Serving Flask app 'Server'\n""",2025-02-02 20:37:20
INFO,b' * Debug mode: off\n',2025-02-02 20:37:20
INFO,"[31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:80
 * Running on http://192.168.178.94:80",2025-02-02 20:37:20
INFO,[33mPress CTRL+C to quit[0m,2025-02-02 20:37:20
INFO,"127.0.0.1 - - [02/Feb/2025 20:37:21] ""%s"" %s %s",2025-02-02 20:37:21
INFO,Processing file TradingView_Alerts_Log_2025-02-02 (9).csv,2025-02-02 20:37:34
ERROR,Failed to Parse Candle Data from CSV: Expecting value: line 1 column 1 (char 0),2025-02-02 20:37:34
INFO,File moved to _archive: /Users/lauris/PycharmProjects/AutomatedTrading/incomingFiles/_archive/TradingView_Alerts_Log_2025-02-02 (9).csv,2025-02-02 20:37:34
INFO,Verarbeite Datei: TradingView_Alerts_Log_2025-02-02 (2).csv,2025-02-02 20:37:34
INFO,Succeed :TradingView_Alerts_Log_2025-02-02 (2).csv.,2025-02-02 20:37:35
INFO,Verarbeite Datei: TradingView_Alerts_Log_2025-02-02 (9).csv,2025-02-02 20:37:35
INFO,Succeed :TradingView_Alerts_Log_2025-02-02 (9).csv.,2025-02-02 20:37:35
INFO,"52.32.178.7 - - [02/Feb/2025 20:38:00] ""%s"" %s %s",2025-02-02 20:38:00
INFO,Strategy BTCUSDT get Entry,2025-02-02 20:38:00
INFO,Time taken by handle_price_action_signal: 0.0086 seconds,2025-02-02 20:38:00
INFO,Time taken by _analyze_strategy_for_entry: 33.4299 seconds,2025-02-02 20:38:34
INFO,Processing file TradingView_Alerts_Log_2025-02-02 (9).csv,2025-02-02 20:38:57
ERROR,Failed to Parse Candle Data from CSV: Expecting value: line 1 column 1 (char 0),2025-02-02 20:38:57
INFO,File moved to _archive: /Users/lauris/PycharmProjects/AutomatedTrading/incomingFiles/_archive/TradingView_Alerts_Log_2025-02-02 (9).csv,2025-02-02 20:38:58
INFO,Verarbeite Datei: TradingView_Alerts_Log_2025-02-02 (2).csv,2025-02-02 20:38:58
INFO,Succeed :TradingView_Alerts_Log_2025-02-02 (2).csv.,2025-02-02 20:38:58
INFO,Verarbeite Datei: TradingView_Alerts_Log_2025-02-02 (9).csv,2025-02-02 20:38:58
INFO,Succeed :TradingView_Alerts_Log_2025-02-02 (9).csv.,2025-02-02 20:38:58
INFO,"52.32.178.7 - - [02/Feb/2025 20:39:00] ""%s"" %s %s",2025-02-02 20:39:00
INFO,Strategy BTCUSDT get Entry,2025-02-02 20:39:00
INFO,Time taken by handle_price_action_signal: 0.0030 seconds,2025-02-02 20:39:00
INFO,Time taken by _analyze_strategy_for_entry: 0.0022 seconds,2025-02-02 20:39:00
INFO,"52.32.178.7 - - [02/Feb/2025 20:40:00] ""%s"" %s %s",2025-02-02 20:40:00
INFO,Strategy BTCUSDT get Entry,2025-02-02 20:40:00
INFO,Time taken by handle_price_action_signal: 0.0080 seconds,2025-02-02 20:40:00
INFO,Time taken by _analyze_strategy_for_entry: 0.0022 seconds,2025-02-02 20:40:00
INFO,"52.32.178.7 - - [02/Feb/2025 20:41:00] ""%s"" %s %s",2025-02-02 20:41:00
INFO,Strategy BTCUSDT get Entry,2025-02-02 20:41:00
INFO,Time taken by handle_price_action_signal: 0.0123 seconds,2025-02-02 20:41:00
INFO,Time taken by _analyze_strategy_for_entry: 12.2597 seconds,2025-02-02 20:41:12
INFO,"52.32.178.7 - - [02/Feb/2025 20:42:00] ""%s"" %s %s",2025-02-02 20:42:00
INFO,Strategy BTCUSDT get Entry,2025-02-02 20:42:00
INFO,Time taken by handle_price_action_signal: 0.0120 seconds,2025-02-02 20:42:00
INFO,Time taken by _analyze_strategy_for_entry: 0.0062 seconds,2025-02-02 20:42:00
INFO,"34.212.75.30 - - [02/Feb/2025 20:43:00] ""%s"" %s %s",2025-02-02 20:43:00
INFO,Strategy BTCUSDT get Entry,2025-02-02 20:43:00
INFO,Time taken by handle_price_action_signal: 0.0126 seconds,2025-02-02 20:43:00
INFO,Time taken by _analyze_strategy_for_entry: 0.0058 seconds,2025-02-02 20:43:00
INFO,"52.32.178.7 - - [02/Feb/2025 20:44:00] ""%s"" %s %s",2025-02-02 20:44:00
INFO,Strategy BTCUSDT get Entry,2025-02-02 20:44:00
INFO,Time taken by handle_price_action_signal: 0.0110 seconds,2025-02-02 20:44:00
INFO,Time taken by _analyze_strategy_for_entry: 0.0055 seconds,2025-02-02 20:44:00
INFO,"34.212.75.30 - - [02/Feb/2025 20:45:00] ""%s"" %s %s",2025-02-02 20:45:00
INFO,Strategy BTCUSDT get Entry,2025-02-02 20:45:00
INFO,Time taken by handle_price_action_signal: 0.0110 seconds,2025-02-02 20:45:00
INFO,Time taken by _analyze_strategy_for_entry: 0.0055 seconds,2025-02-02 20:45:00
INFO,"34.212.75.30 - - [02/Feb/2025 20:46:00] ""%s"" %s %s",2025-02-02 20:46:00
INFO,Strategy BTCUSDT get Entry,2025-02-02 20:46:00
INFO,Time taken by handle_price_action_signal: 0.0116 seconds,2025-02-02 20:46:00
INFO,Time taken by _analyze_strategy_for_entry: 0.0045 seconds,2025-02-02 20:46:00
INFO,"34.212.75.30 - - [02/Feb/2025 20:47:00] ""%s"" %s %s",2025-02-02 20:47:00
INFO,Strategy BTCUSDT get Entry,2025-02-02 20:47:00
INFO,Time taken by _analyze_strategy_for_entry: 0.0045 seconds,2025-02-02 20:47:00
INFO,Time taken by handle_price_action_signal: 0.0134 seconds,2025-02-02 20:47:00
INFO,"52.32.178.7 - - [02/Feb/2025 20:48:00] ""%s"" %s %s",2025-02-02 20:48:00
INFO,Strategy BTCUSDT get Entry,2025-02-02 20:48:00
INFO,Time taken by handle_price_action_signal: 0.0083 seconds,2025-02-02 20:48:00
INFO,Time taken by _analyze_strategy_for_entry: 0.0046 seconds,2025-02-02 20:48:00
INFO,"34.212.75.30 - - [02/Feb/2025 20:49:00] ""%s"" %s %s",2025-02-02 20:49:00
INFO,Strategy BTCUSDT get Entry,2025-02-02 20:49:00
INFO,Time taken by handle_price_action_signal: 0.0112 seconds,2025-02-02 20:49:00
INFO,Time taken by _analyze_strategy_for_entry: 12.9922 seconds,2025-02-02 20:49:13
INFO,"52.32.178.7 - - [02/Feb/2025 20:50:00] ""%s"" %s %s",2025-02-02 20:50:00
INFO,Strategy BTCUSDT get Entry,2025-02-02 20:50:00
INFO,Time taken by handle_price_action_signal: 0.0063 seconds,2025-02-02 20:50:00
INFO,Time taken by _analyze_strategy_for_entry: 0.0057 seconds,2025-02-02 20:50:00
INFO,"34.212.75.30 - - [02/Feb/2025 20:51:00] ""%s"" %s %s",2025-02-02 20:51:00
INFO,Strategy BTCUSDT get Entry,2025-02-02 20:51:00
INFO,Time taken by handle_price_action_signal: 0.0065 seconds,2025-02-02 20:51:00
INFO,Time taken by _analyze_strategy_for_entry: 25.7178 seconds,2025-02-02 20:51:26
INFO,"52.32.178.7 - - [02/Feb/2025 20:52:00] ""%s"" %s %s",2025-02-02 20:52:00
INFO,Strategy BTCUSDT get Entry,2025-02-02 20:52:00
INFO,Time taken by handle_price_action_signal: 0.0072 seconds,2025-02-02 20:52:00
INFO,Time taken by _analyze_strategy_for_entry: 20.6864 seconds,2025-02-02 20:52:21
INFO,"34.212.75.30 - - [02/Feb/2025 20:53:01] ""%s"" %s %s",2025-02-02 20:53:01
INFO,Strategy BTCUSDT get Entry,2025-02-02 20:53:01
INFO,Time taken by handle_price_action_signal: 0.0067 seconds,2025-02-02 20:53:01
INFO,Time taken by _analyze_strategy_for_entry: 27.7856 seconds,2025-02-02 20:53:29
INFO,"34.212.75.30 - - [02/Feb/2025 20:54:00] ""%s"" %s %s",2025-02-02 20:54:00
INFO,Strategy BTCUSDT get Entry,2025-02-02 20:54:00
INFO,Time taken by handle_price_action_signal: 0.0074 seconds,2025-02-02 20:54:00
INFO,Time taken by _analyze_strategy_for_entry: 10.2103 seconds,2025-02-02 20:54:10
INFO,"34.212.75.30 - - [02/Feb/2025 20:55:01] ""%s"" %s %s",2025-02-02 20:55:01
INFO,Strategy BTCUSDT get Entry,2025-02-02 20:55:01
INFO,Time taken by handle_price_action_signal: 0.0072 seconds,2025-02-02 20:55:01
INFO,Time taken by _analyze_strategy_for_entry: 0.0045 seconds,2025-02-02 20:55:01
INFO,"34.212.75.30 - - [02/Feb/2025 20:56:00] ""%s"" %s %s",2025-02-02 20:56:00
INFO,Strategy BTCUSDT get Entry,2025-02-02 20:56:00
INFO,Time taken by handle_price_action_signal: 0.0076 seconds,2025-02-02 20:56:00
INFO,"Order Build successfully, OrderLinkId: None,Symbol: BTCUSDT,TradeId: dae582ea-7dea-4589-9032-8fdadc88dbc9",2025-02-02 20:56:19
INFO,New Entry found: BTCUSDT,2025-02-02 20:56:25
INFO,"Register Trade,TradeId: dae582ea-7dea-4589-9032-8fdadc88dbc9",2025-02-02 20:56:26
INFO,"Sending API-Call to Place Order Bybit,OrderLinkId:None,BTCUSDT",2025-02-02 20:56:36
INFO,"52.32.178.7 - - [02/Feb/2025 20:57:01] ""%s"" %s %s",2025-02-02 20:57:01
INFO,Time taken by handle_price_action_signal: 0.0061 seconds,2025-02-02 20:57:01
INFO,"Validation Error: 'symbol', 'side', 'orderType', and 'qty' are required.",2025-02-02 20:57:25
INFO,"Strategy BTCUSDT get Exit TimeFrame,TradeId: dae582ea-7dea-4589-9032-8fdadc88dbc9",2025-02-02 20:57:25
WARNING,"Place Order Error,OrderLinkId: None,TradeId:dae582ea-7dea-4589-9032-8fdadc88dbc9,Symbol:BTCUSDT,OrderType:Market",2025-02-02 20:57:27
INFO,"Arching Trade,OrderLinkId:dae582ea-7dea-4589-9032-8fdadc88dbc9",2025-02-02 20:57:27
INFO,"Remove Trade,TradeId: dae582ea-7dea-4589-9032-8fdadc88dbc9",2025-02-02 20:57:27
INFO,"Arching Order To DB,OrderLinkId: None, Symbol: BTCUSDT",2025-02-02 20:57:27
ERROR,"Traceback (most recent call last):
",2025-02-02 20:57:28
ERROR,"  File ""/Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/threading.py"", line 888, in run
",2025-02-02 20:57:28
ERROR,"self._target(*self._args, **self._kwargs)",2025-02-02 20:57:28
ERROR,"  File ""/Users/lauris/PycharmProjects/AutomatedTrading/app/services/TradingService.py"", line 129, in _process_relation_strategy
",2025-02-02 20:57:28
ERROR,"self._analyze_strategy_for_entry(timeframe, candles, relation)",2025-02-02 20:57:28
ERROR,"  File ""/Users/lauris/PycharmProjects/AutomatedTrading/app/monitoring/log_time.py"", line 7, in wrapper
",2025-02-02 20:57:28
ERROR,"result = func(*args, **kwargs)",2025-02-02 20:57:28
ERROR,"  File ""/Users/lauris/PycharmProjects/AutomatedTrading/app/services/TradingService.py"", line 165, in _analyze_strategy_for_entry
",2025-02-02 20:57:28
ERROR,self._closing_trade(result.trade),2025-02-02 20:57:28
ERROR,"  File ""/Users/lauris/PycharmProjects/AutomatedTrading/app/services/TradingService.py"", line 215, in _closing_trade
",2025-02-02 20:57:28
ERROR,"exceptionOrders, trade = self._trade_manager.cancel_trade(trade)",2025-02-02 20:57:28
ERROR,TypeError,2025-02-02 20:57:28
ERROR,: ,2025-02-02 20:57:28
ERROR,cannot unpack non-iterable NoneType object,2025-02-02 20:57:28
ERROR,Exception in thread ,2025-02-02 20:57:28
ERROR,Thread-231,2025-02-02 20:57:28
ERROR,":
",2025-02-02 20:57:28
ERROR,"Traceback (most recent call last):
",2025-02-02 20:57:28
ERROR,"  File ""/Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/threading.py"", line 950, in _bootstrap_inner
",2025-02-02 20:57:28
ERROR,self.run(),2025-02-02 20:57:28
ERROR,"  File ""/Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/threading.py"", line 888, in run
",2025-02-02 20:57:28
ERROR,"self._target(*self._args, **self._kwargs)",2025-02-02 20:57:28
ERROR,"  File ""/Users/lauris/PycharmProjects/AutomatedTrading/app/services/TradingService.py"", line 129, in _process_relation_strategy
",2025-02-02 20:57:28
ERROR,"self._analyze_strategy_for_entry(timeframe, candles, relation)",2025-02-02 20:57:28
ERROR,"  File ""/Users/lauris/PycharmProjects/AutomatedTrading/app/monitoring/log_time.py"", line 7, in wrapper
",2025-02-02 20:57:28
ERROR,"result = func(*args, **kwargs)",2025-02-02 20:57:28
ERROR,"  File ""/Users/lauris/PycharmProjects/AutomatedTrading/app/services/TradingService.py"", line 165, in _analyze_strategy_for_entry
",2025-02-02 20:57:28
ERROR,self._closing_trade(result.trade),2025-02-02 20:57:28
ERROR,"  File ""/Users/lauris/PycharmProjects/AutomatedTrading/app/services/TradingService.py"", line 215, in _closing_trade
",2025-02-02 20:57:28
ERROR,"exceptionOrders, trade = self._trade_manager.cancel_trade(trade)",2025-02-02 20:57:28
ERROR,TypeError,2025-02-02 20:57:28
ERROR,: ,2025-02-02 20:57:28
ERROR,cannot unpack non-iterable NoneType object,2025-02-02 20:57:28
INFO,"52.32.178.7 - - [02/Feb/2025 20:58:00] ""%s"" %s %s",2025-02-02 20:58:00
INFO,Strategy BTCUSDT get Entry,2025-02-02 20:58:00
INFO,Time taken by handle_price_action_signal: 0.0099 seconds,2025-02-02 20:58:00
INFO,Time taken by _analyze_strategy_for_entry: 6.8239 seconds,2025-02-02 20:58:07
INFO,"185.213.174.118 - - [02/Feb/2025 20:58:27] ""%s"" %s %s",2025-02-02 20:58:27
INFO,"34.212.75.30 - - [02/Feb/2025 20:59:00] ""%s"" %s %s",2025-02-02 20:59:00
INFO,Strategy BTCUSDT get Entry,2025-02-02 20:59:00
INFO,Time taken by handle_price_action_signal: 0.0091 seconds,2025-02-02 20:59:00
INFO,Time taken by _analyze_strategy_for_entry: 12.7345 seconds,2025-02-02 20:59:13
INFO,"34.212.75.30 - - [02/Feb/2025 21:00:03] ""%s"" %s %s",2025-02-02 21:00:03
INFO,Strategy BTCUSDT get Entry,2025-02-02 21:00:03
INFO,Time taken by handle_price_action_signal: 0.0084 seconds,2025-02-02 21:00:03
INFO,Time taken by _analyze_strategy_for_entry: 12.2160 seconds,2025-02-02 21:00:15
INFO,"34.212.75.30 - - [02/Feb/2025 21:01:01] ""%s"" %s %s",2025-02-02 21:01:01
INFO,Strategy BTCUSDT get Entry,2025-02-02 21:01:01
INFO,Time taken by handle_price_action_signal: 0.0125 seconds,2025-02-02 21:01:01
INFO,Time taken by _analyze_strategy_for_entry: 8.8217 seconds,2025-02-02 21:01:10
INFO,"52.32.178.7 - - [02/Feb/2025 21:02:00] ""%s"" %s %s",2025-02-02 21:02:00
INFO,Strategy BTCUSDT get Entry,2025-02-02 21:02:00
INFO,Time taken by handle_price_action_signal: 0.0079 seconds,2025-02-02 21:02:00
INFO,Time taken by _analyze_strategy_for_entry: 8.4257 seconds,2025-02-02 21:02:09
INFO,"34.212.75.30 - - [02/Feb/2025 21:03:00] ""%s"" %s %s",2025-02-02 21:03:00
INFO,Strategy BTCUSDT get Entry,2025-02-02 21:03:00
INFO,Time taken by handle_price_action_signal: 0.0154 seconds,2025-02-02 21:03:00
INFO,Time taken by _analyze_strategy_for_entry: 0.0081 seconds,2025-02-02 21:03:00
INFO,"34.212.75.30 - - [02/Feb/2025 21:04:00] ""%s"" %s %s",2025-02-02 21:04:00
INFO,Strategy BTCUSDT get Entry,2025-02-02 21:04:00
INFO,Time taken by handle_price_action_signal: 0.0123 seconds,2025-02-02 21:04:00
INFO,Time taken by _analyze_strategy_for_entry: 0.0065 seconds,2025-02-02 21:04:00
